Pass Index,Pass Time,Pass Distance,Ground Made Up,# Defenders Passed,Passer,Transition Index,Transition Trigger,Outcome,OutcomeMSG,OutcomeMSGaction,Team Id,Game Id
116,4.64,"(15.03, 17.05, 22.73)",[12.93 10.38 11.12  5.72  7.67],0.0,Kyle Lowry,10,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
181,7.24,"(0.75, 0.41, 0.85)",[0.46 0.15 0.55 0.2  1.52],0.0,Bam Adebayo,10,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
74,2.96,"(11.11, 7.84, 13.6)",[6.96 5.91 8.45 3.16 7.71],0.0,Bam Adebayo,11,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
97,3.88,"(-2.02, -7.29, 7.56)",[ -7.1   -7.89  -7.5  -13.52  -6.12],0.0,Max Strus,11,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
57,2.28,"(12.21, -7.17, 14.16)",[7.03 7.3  9.94 6.87 8.58],0.0,Max Strus,12,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
76,3.04,"(13.95, -8.33, 16.25)",[9.23 8.76 8.25 7.88 7.17],0.0,Caleb Martin,14,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
146,5.84,"(11.42, 10.77, 15.7)",[9.13 9.14 8.18 6.37 6.33],1.0,Gabe Vincent,14,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
95,3.8,"(10.09, 1.35, 10.18)",[9.49 3.85 5.35 3.33 6.75],0.0,Duncan Robinson,16,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
89,3.56,"(1.13, 0.42, 1.21)",[0.77 0.74 0.13 0.34 0.69],0.0,P.J. Tucker,17,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
105,4.2,"(10.15, 4.99, 11.31)",[7.16 4.11 8.08 7.64 7.65],0.0,Jimmy Butler,19,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
60,2.4,"(6.79, 2.79, 7.34)",[3.2  4.08 3.49 3.74 6.88],0.0,Jimmy Butler,20,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
104,4.16,"(9.75, -15.58, 18.38)",[-39.57  20.49 -14.27   1.73  42.27],1.0,Kyle Lowry,20,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
84,3.36,"(3.97, -3.17, 5.08)",[2.72 2.46 1.67 1.77 1.38],0.0,Caleb Martin,21,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
88,3.52,"(4.04, -3.76, 5.52)",[1.09 2.36 0.27 0.49 0.68],0.0,Jimmy Butler,22,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
64,2.56,"(0.97, 0.5, 1.09)",[-25.18   0.07  14.52  11.79  -0.29],0.0,Jimmy Butler,23,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
105,4.2,"(0.54, 0.34, 0.64)",[ 0.23 -0.04 -0.76 -0.21 -0.61],0.0,Kyle Lowry,23,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
126,5.04,"(11.69, 3.57, 12.22)",[10.59  6.72 10.56  7.07 10.34],0.0,Max Strus,24,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
108,4.32,"(13.04, -2.46, 13.27)",[11.53 11.27  6.7   6.54  8.14],0.0,Jimmy Butler,25,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
135,5.4,"(16.46, 24.42, 29.45)",[14.3  13.05  8.31  5.63  9.68],0.0,Kyle Lowry,25,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
84,3.36,"(3.35, 2.52, 4.19)",[ 0.85  1.38 -0.06  0.85  1.92],0.0,Kyle Lowry,26,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
106,4.24,"(0.75, -2.83, 2.93)",[-1.09 -0.88 -1.75 -0.85  0.29],0.0,Jimmy Butler,26,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
154,6.16,"(22.16, -11.63, 25.03)",[18.91 15.81 18.67 18.7  20.93],0.0,Kyle Lowry,26,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
131,5.24,"(10.72, 2.41, 10.99)",[10.79 10.41  7.52  7.28  4.75],0.0,Bam Adebayo,27,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
168,6.72,"(0.6, -0.48, 0.77)",[ 0.62  0.29  0.32  0.06 -0.34],0.0,Jimmy Butler,27,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
80,3.2,"(4.96, -3.7, 6.19)",[3.73 3.02 2.   1.92 4.17],0.0,Max Strus,29,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
96,3.84,"(5.99, 3.28, 6.83)",[3.25 3.87 1.07 2.86 2.92],0.0,Bam Adebayo,30,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
50,2.0,"(4.19, -5.77, 7.13)",[1.53 2.41 3.94 0.4  5.37],0.0,Max Strus,31,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
98,3.92,"(3.23, -1.42, 3.53)",[3.42 0.58 1.13 0.71 1.29],0.0,Max Strus,33,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
110,4.4,"(13.14, -10.5, 16.82)",[ 8.62 -0.18  4.    9.47  9.61],0.0,Jimmy Butler,34,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
156,6.24,"(-1.23, 10.8, 10.87)",[ -5.17 -10.47  -4.33  -5.32  -6.83],0.0,Kyle Lowry,34,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
96,3.84,"(4.83, -4.46, 6.57)",[3.87 2.83 1.65 0.37 1.09],0.0,Jimmy Butler,36,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
128,5.12,"(7.04, -2.25, 7.39)",[6.18 3.12 4.34 2.85 4.52],0.0,Victor Oladipo,37,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
114,4.56,"(1.55, -4.01, 4.3)",[0.95 1.44 0.9  0.5  0.48],0.0,Kyle Lowry,40,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
135,5.4,"(-0.58, 0.02, 0.58)",[-0.04 -0.63 -0.91 -0.89 -1.03],0.0,Bam Adebayo,40,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
20,0.8,"(28.32, -4.16, 28.62)",[15.74 19.97 17.81 23.83 18.73],2.0,Kyle Lowry,42,REB,shot,2.0,41.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
50,2.0,"(25.83, 5.67, 26.44)",[16.3  21.27 22.78 17.95 16.13],3.0,Jimmy Butler,44,REB,shot,1.0,74.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
193,7.72,"(nan, nan, nan)",,,Victor Oladipo,47,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
99,3.96,"(9.0, 17.06, 19.29)",[ 3.19 -1.12 -0.25  2.54  4.25],0.0,Caleb Martin,48,REB,shot,2.0,103.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
40,1.6,"(2.74, -1.84, 3.3)",[1.92 1.58 1.04 1.36 0.95],0.0,Bam Adebayo,50,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
91,3.64,"(5.71, -13.67, 14.81)",[2.67 2.63 0.16 1.81 5.02],0.0,Jimmy Butler,53,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
13,0.52,"(35.06, 8.24, 36.02)",[24.38 22.41 23.49 26.91 25.54],2.0,Kyle Lowry,54,REB,shot,1.0,50.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
14,0.56,"(1.13, 0.01, 1.13)",[0.28 1.02 0.22 0.17 0.57],0.0,Bam Adebayo,55,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
98,3.92,"(4.29, -4.68, 6.35)",[2.42 1.94 2.13 2.   2.82],0.0,Kyle Lowry,55,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
152,6.08,"(-1.23, -1.18, 1.7)",[-1.34 -1.34 -1.13 -1.07 -1.19],0.0,Bam Adebayo,55,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
160,6.4,"(-4.54, -12.12, 12.94)",[-3.38 -5.33 -4.93 -6.34 -4.86],0.0,Victor Oladipo,56,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
41,1.64,"(nan, nan, nan)",,,Max Strus,57,REB,turnover,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
46,1.84,"(nan, nan, nan)",,,Victor Oladipo,58,REB,turnover,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
67,2.68,"(0.58, 0.96, 1.12)",[-0.42 -0.21 -0.64 -0.14 -0.2 ],0.0,Bam Adebayo,59,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
117,4.68,"(11.79, -15.11, 19.17)",[8.95 6.45 6.36 7.38 5.85],0.0,Kyle Lowry,59,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
39,1.56,"(29.64, -15.57, 33.48)",[19.63 17.39 18.58 18.24 14.59],2.0,Victor Oladipo,0,TO,shot,1.0,50.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
31,1.24,"(3.36, 1.67, 3.75)",[2.63 2.47 1.09 2.67 1.68],0.0,Max Strus,1,TO,shot,2.0,41.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
79,3.16,"(6.31, -9.96, 11.79)",[ 2.22 -2.28 -0.67 -0.38 -3.35],0.0,Tyler Herro,1,TO,shot,2.0,41.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
52,2.08,"(2.11, -4.22, 4.72)",[0.91 1.04 0.81 0.81 0.85],0.0,P.J. Tucker,3,TO,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
50,2.0,"(14.1, -6.83, 15.67)",[ 9.72  6.66 14.09  5.81  8.33],1.0,Jimmy Butler,8,TO,shot,2.0,41.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
82,3.28,"(1.53, -0.44, 1.59)",[0.87 0.47 0.69 0.75 0.17],0.0,P.J. Tucker,9,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
62,2.48,"(11.27, 6.45, 12.99)",[8.29 5.39 6.07 7.97 7.28],0.0,Jimmy Butler,10,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
158,6.32,"(0.67, 0.6, 0.9)",[-0.04  0.44 -0.05  0.69  1.32],0.0,Bam Adebayo,10,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
82,3.28,"(12.7, 7.28, 14.64)",[4.67 6.22 4.52 7.73 8.87],0.0,Jimmy Butler,11,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
129,5.16,"(2.19, 1.93, 2.92)",[0.92 1.6  1.29 2.72 1.16],0.0,Max Strus,12,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
163,6.52,"(10.11, 7.69, 12.7)",[ 5.81  8.42  7.77 12.23  4.91],0.0,Gabe Vincent,12,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
81,3.24,"(6.25, 8.15, 10.27)",[ 5.31  2.27 -0.3   3.55  3.89],0.0,Bam Adebayo,13,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
73,2.92,"(14.95, -17.92, 23.34)",[7.06 8.22 5.16 6.35 7.66],0.0,Gabe Vincent,14,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
93,3.72,"(5.98, 8.59, 10.47)",[2.76 0.83 1.99 1.64 3.33],0.0,P.J. Tucker,15,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
70,2.8,"(0.84, -0.41, 0.93)",[-0.32  0.1  -0.13 -0.52  0.32],0.0,Dewayne Dedmon,16,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
123,4.92,"(0.86, 0.75, 1.14)",[-0.31  0.42  0.14 -0.17  0.79],0.0,Victor Oladipo,16,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
105,4.2,"(1.19, 0.55, 1.31)",[0.05 0.24 0.8  0.94 0.12],0.0,Max Strus,19,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
122,4.88,"(8.03, 5.38, 9.67)",[5.07 2.17 5.75 2.25 6.22],0.0,Tyler Herro,20,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
62,2.48,"(0.83, 1.0, 1.3)",[-0.2  -0.27 -0.11 -0.35  0.08],0.0,Max Strus,21,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
111,4.44,"(18.6, 15.5, 24.21)",[14.24  6.84 13.95 11.21 17.24],0.0,Victor Oladipo,21,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
58,2.32,"(1.01, -0.09, 1.01)",[ 0.16  0.01  0.23  0.59 -0.08],0.0,Max Strus,22,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
93,3.72,"(3.71, 1.84, 4.14)",[0.97 0.97 1.07 1.41 1.1 ],0.0,Bam Adebayo,23,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
85,3.4,"(7.69, 6.38, 9.99)",[3.96 4.56 3.77 3.91 4.24],0.0,Tyler Herro,25,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
58,2.32,"(1.39, -0.5, 1.48)",[0.49 0.63 0.51 0.21 0.86],0.0,Tyler Herro,26,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
63,2.52,"(10.87, -6.59, 12.71)",[6.07 5.52 9.8  9.81 8.03],0.0,Tyler Herro,27,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
68,2.72,"(7.36, -8.68, 11.38)",[2.41 3.54 1.72 1.97 3.21],0.0,Bam Adebayo,28,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
76,3.04,"(15.5, 9.96, 18.42)",[10.05 10.94  8.44  8.91  9.97],0.0,Bam Adebayo,29,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
85,3.4,"(5.57, -6.33, 8.43)",[1.92 2.21 1.99 0.91 2.49],0.0,Bam Adebayo,30,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
68,2.72,"(1.46, 1.79, 2.31)",[ 0.62 -0.45 -0.18 -0.69  0.64],0.0,Caleb Martin,31,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
122,4.88,"(9.88, 7.5, 12.4)",[5.82 6.9  5.56 5.16 6.5 ],0.0,Tyler Herro,32,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
105,4.2,"(0.88, -0.65, 1.09)",[ 0.37 -0.03 -0.2   0.46  0.86],0.0,P.J. Tucker,34,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
115,4.6,"(7.21, -13.72, 15.5)",[2.8  7.48 3.24 2.08 3.53],0.0,Tyler Herro,35,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
138,5.52,"(0.39, 12.78, 12.79)",[-4.21 -5.18 -2.75 -5.66 -3.54],0.0,Victor Oladipo,35,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
117,4.68,"(1.39, -1.65, 2.16)",[ 0.55  1.42 -0.01 -0.17  0.62],0.0,P.J. Tucker,36,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
197,7.88,"(nan, nan, nan)",,,Jimmy Butler,37,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
70,2.8,"(1.14, -2.58, 2.82)",[-0.02  1.03 -0.46  0.24  0.25],0.0,Max Strus,38,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
146,5.84,"(0.53, 0.43, 0.68)",[ 0.32 -0.12 -0.32 -0.24 -0.1 ],0.0,P.J. Tucker,39,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
183,7.32,"(9.75, -9.08, 13.32)",[ 8.06 10.47  7.    8.4  12.23],1.0,Gabe Vincent,40,SHOT,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
148,5.92,"(10.61, 12.75, 16.59)",[ 9.56  7.69  8.94  5.28 10.1 ],2.0,Jimmy Butler,42,REB,shot,2.0,1.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
17,0.68,"(0.94, -1.33, 1.63)",[ 0.22 -0.15  0.06 -0.04 -0.06],0.0,P.J. Tucker,44,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
22,0.88,"(2.08, 0.88, 2.26)",[1.31 1.18 1.42 1.02 1.09],0.0,P.J. Tucker,47,REB,shot,1.0,41.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
49,1.96,"(15.62, -0.65, 15.63)",[10.22 11.05 10.41  9.79 10.09],1.0,Tyler Herro,47,REB,shot,1.0,41.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
186,7.44,"(-1.2, 0.58, 1.33)",[-0.94 -0.41 -1.22 -1.64 -1.22],0.0,Jimmy Butler,48,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
39,1.56,"(9.51, -3.78, 10.23)",[8.06 5.21 5.66 7.17 6.64],1.0,Caleb Martin,49,REB,shot,2.0,1.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
118,4.72,"(14.4, 25.37, 29.17)",[ 5.36  8.78 12.01  6.16 11.76],1.0,Tyler Herro,49,REB,shot,2.0,1.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
41,1.64,"(9.99, 4.05, 10.78)",[5.94 6.24 5.32 6.48 8.55],0.0,Bam Adebayo,51,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
178,7.12,"(-1.03, 12.87, 12.91)",[-0.67 -0.6  -0.53 -1.56 -0.32],0.0,Bam Adebayo,52,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
45,1.8,"(6.57, 0.64, 6.6)",[3.96 5.71 4.89 4.68 4.  ],0.0,Gabe Vincent,53,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
150,6.0,"(10.78, 9.3, 14.24)",[12.02  8.68  4.03  8.06  9.63],2.0,Gabe Vincent,54,REB,foul,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
14,0.56,"(1.83, -0.92, 2.05)",[1.16 1.   1.9  1.58 1.1 ],0.0,P.J. Tucker,55,REB,shot,2.0,2.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
106,4.24,"(8.88, 6.83, 11.2)",[4.7  5.98 4.94 4.11 6.36],2.0,Jimmy Butler,55,REB,shot,2.0,2.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
47,1.88,"(71.86, -12.97, 73.02)",[47.96 42.1  57.57 56.99 48.23],5.0,P.J. Tucker,56,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
99,3.96,"(1.54, 4.93, 5.16)",[ 0.23 -1.62 -2.1  -1.16 -0.22],0.0,Tyler Herro,59,REB,shot,6.0,2.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
30,1.2,"(0.55, 1.63, 1.72)",[-0.29 -0.19 -0.52 -0.37 -0.06],0.0,Dewayne Dedmon,61,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
64,2.56,"(22.89, 15.42, 27.6)",[16.73 10.56 12.96 13.5  14.2 ],1.0,Victor Oladipo,62,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
32,1.28,"(38.89, 19.27, 43.4)",[25.29 20.2  19.77 28.15 16.3 ],2.0,Jimmy Butler,63,REB,shot,6.0,2.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
102,4.08,"(0.25, -19.93, 19.93)",[-6.84 -4.52 -7.66 -3.21 -4.82],0.0,Max Strus,63,REB,shot,6.0,2.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
40,1.6,"(9.88, 4.79, 10.98)",[ 7.73  6.78  5.24  7.27 10.49],1.0,Max Strus,64,REB,shot,2.0,103.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
32,1.28,"(0.03, 0.37, 0.37)",[-0.51 -0.93 -1.   -0.29 -0.82],0.0,P.J. Tucker,65,REB,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,c17d96b7-4f14-4c4a-9f8b-e96cb63de9ac
